,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Unnamed: 0,image_url,in_reply_to_screen_name,location
70,Tue Mar 12 09:32:24 +0000 2024,"1,76748E+18","@j_zamhari @matchamels_ @switchsord Ya bahas lah dulu kalo maksi itu program yg perfect banget sesuai sudut pandang lu dengan data, bahas itu masalah penggusuran rumah2 di IKN dgn data jg, ngapain nyamber kalah ya kalah aja cuma mentok 24%"", jelas sejak awal lu itu langsung ngebahas di luar konteks.""",0,1,0,0,in,"1,06925E+18","1,76726E+18",saniapasti,https://twitter.com/saniapasti/status/1767483772361200112,,,,
71,Tue Mar 12 09:24:06 +0000 2024,"1,76748E+18",@YoanAngelic Sebenernya udah dr bbrp thn terakhir kalo kata org2 dinas apalagi pas IKN sama whoossh di UP makin seret uang2 buat program ke lapangannya,0,1,0,0,in,"1,54075E+18","1,7671E+18",shasimi99,https://twitter.com/shasimi99/status/1767481685237780870,,,,
72,Tue Mar 12 05:35:06 +0000 2024,"1,76742E+18","mbak'e, program utama macam makan siang sama proyek ikn tuh butuh anggaran gede banget. belom kalo food estate tetep jalan, belom lagi program lain. sementara apbn per tahun terbatas. gimana caranya program bisa jalan semua? nah lu pikir sendiri dah.",0,0,0,0,in,"1,31156E+18","1,76742E+18",fishmoker,https://twitter.com/fishmoker/status/1767424053621711090,,,,
73,Tue Mar 12 04:37:57 +0000 2024,"1,76741E+18","@taosophie Selamat menikmati keberlanjutan, yg ingin program IKN nya tetap berlanjut silahkan selamat menikmati kelakuan rezim yg sewenang-wenang trhadap rakyat nya",0,0,0,2,in,"7,57033E+17","1,76711E+18",Sutikno083,https://twitter.com/Sutikno083/status/1767409671957348556,,,,
74,Tue Mar 12 01:36:22 +0000 2024,"1,76736E+18",@Dhimasprymbd Maksudnya mendukung program pembangunan IKN? Wah parah ini,0,1,0,0,in,560184086,"1,76736E+18",aguto_kun,https://twitter.com/aguto_kun/status/1767363976734859310,,,,
75,Tue Mar 12 01:28:40 +0000 2024,"1,76736E+18","Karena IKN program untuk penguasa, bukan untuk rakyat 😌",0,0,0,0,in,"1,03404E+18","1,76736E+18",Enigmabiru,https://twitter.com/Enigmabiru/status/1767362036449898851,,,,
76,Tue Mar 12 01:27:27 +0000 2024,"1,76736E+18","Aku bukannya menolak IKN. Tp menurutku IKN bagusnya jd program jangka panjang yg gak harus sekali jadi, karena anggarannya nguras APBN (belum lagi data investasi dirahasiakan🤣). Ada banyak masalah krusial lain yg butuh perhatian yg jadinya diabaikan karna dana masuk kesana semua",1,0,0,0,in,"1,03404E+18","1,76736E+18",Enigmabiru,https://twitter.com/Enigmabiru/status/1767361729833677043,,,,
77,Mon Mar 11 22:19:51 +0000 2024,"1,76731E+18","Alasan pilih Anies 1. Butuh pemimpin yg kalo ngomong gak ngasal 2. Anies buka ruang diskusi dgn rakyat 3. Mau perubahan, gak setuju dengan IKN yang untuk kalangan elit tapi dibuat pake pajak Negara 4. Gua yakin meski ngusung perubahan program kayak KIP dan BPJS gak bakal hilang",0,0,0,2,in,"1,40938E+18","1,76731E+18",Purplewithyell1,https://twitter.com/Purplewithyell1/status/1767314520459116970,,,,
78,Mon Mar 11 22:19:03 +0000 2024,"1,76731E+18",@taosophie Di panajam 02 dua menang telak itu artinya mereka mau melanjutkan program ikn,0,0,0,0,in,"1,75833E+18","1,76711E+18",Alfatih1826,https://twitter.com/Alfatih1826/status/1767314318549454936,,,,
79,Mon Mar 11 19:44:12 +0000 2024,"1,76728E+18","@KunyukSurvei Rakyat dah memilih Capres yg melanjutkan. Jika saja 01 Menang seduai program 100harinya selain langsung membentuk tim kajian harga sembako, IKN di evaluasi. Skrg mah tinggal tetesin air mata jd penyaksi keberlanjutan 😢",0,0,0,1,in,"1,08439E+18","1,76712E+18",IchwanEwon,https://twitter.com/IchwanEwon/status/1767275348612509951,,,,
80,Mon Mar 11 16:32:05 +0000 2024,"1,76723E+18","@ForexS99003 @MuhajirinPpu @5t3v3n_P3g3L Nah ini, masyarakat uda terlanjur kemakan omongan kalo ga pilih 02 nanti bansos hilang, ikn ga jalan dll. Padahal paslon lain pasti ada program bansos. Pak anies juga ga nolak ikn karna IKN uda ada UU nya, justru pak anies ingin mengkaji ulang IKN n Food estate biar pengambilan-",0,1,0,5,in,"1,72157E+18","1,76707E+18",lovincyellow,https://twitter.com/lovincyellow/status/1767227000329257054,,,,
81,Mon Mar 11 04:00:34 +0000 2024,"1,76704E+18","@3Syhrl_ @strike_bravo_b Liat aja beberapa tahun kedepan, mau ga mau pasti orang jawa lg yg mengisi IKN. Krn jawa udah overpopulation, tp juga kualitas SDM nya timpang, jd yg biasanya berkualitas ya ambil dari Jawa. Tp udah tau begini malah pilih program makan siang gratis dibanding pemerataan pendidikan",0,1,1,4,in,"1,37887E+18","1,76703E+18",merseysideliv,https://twitter.com/merseysideliv/status/1767037877035425892,,,,
82,Mon Mar 11 03:39:12 +0000 2024,"1,76703E+18","Udah panik atau gmana ya..? Semakin kesini mainnya makin kasar dan blak²an..  -Maksain program makan siang, -sdh sjk awal putuskan ppn naik , -Ngasih lencana jend.Kehormatan tp ga sesuai persyaratan, -mantu di sawer gelar kehormatan n jd caleg daerah, -IKN digeber..",0,1,0,2,in,"1,16335E+18","1,76703E+18",HuseinShelly,https://twitter.com/HuseinShelly/status/1767032500805886044,,,,
83,Mon Mar 11 02:22:58 +0000 2024,"1,76701E+18","Wah, program pemerataan yg nyata.  Bangunannya tapi yg diratakan. Warga bkalan ngrasain efek IKN, bener diberi efek. 😃",0,0,0,0,in,"1,61381E+18","1,76701E+18",periorgat,https://twitter.com/periorgat/status/1767013315593818538,,,,
84,Mon Mar 11 02:12:39 +0000 2024,"1,76701E+18","@day572476421482 @l4yl4me @ItsMe_RBH DAN RASIS, YOU SAID JAWIR JAWA IRENG AWOKAWOK GUE JAWA TPI GUE GK ITEM😭👎 disekitar gue jarang item bjir, sawo matang iya ada, Lo gk bisa bedain sawo matang sma item ya👎😭 RASIS tpi jadiin dasar program sampah ikn sebagai bahan rasis ewh",0,0,0,0,in,"1,74678E+18","1,76679E+18",Ririfallinyou,https://twitter.com/Ririfallinyou/status/1767010720401838576,,,,
85,Mon Mar 11 02:11:10 +0000 2024,"1,76701E+18","@day572476421482 @l4yl4me @ItsMe_RBH Wkwkwk siapa yg berisik pulau lain dibangun, OH ikn, ikn mah karena itu program yg gk ada keutamaannya. Gue gpp kok klo luar jawa dibangun, tapi ya pendidikannya, byk diluar jawa yg pendidikannya masih jauh dri kata layak, dan gue berharao bkn cuma di kalimantan tapi yg lain juga",0,2,0,0,in,"1,74678E+18","1,76679E+18",Ririfallinyou,https://twitter.com/Ririfallinyou/status/1767010346022412791,,,,
86,Mon Mar 11 01:40:17 +0000 2024,"1,767E+18",@tempodotco IKN ini cuma buat memfasilitasi dan entertain elit aja... kalian yg miskin kere hore mauu aja dukung program memanjakan elit seperti ini wkwkwk,0,0,0,3,in,138767245,"1,76679E+18",majapaheet,https://twitter.com/majapaheet/status/1767002572882063612,,,,
87,Sun Mar 10 19:46:45 +0000 2024,"1,76691E+18","@susipudjiastuti 200 warga Pemaluan d beri ultimatum sgera robohkan rumah krena masuk kawasn inti IKN.  Dan Pemprov tak tau menahu 9 wrganya ditangkp Polisi krena menolak serahkan lahan tuk Bandara IKN.  Program Melanjutkan, dgn slogan Oke gas, Oke gasss.., Lahan mu aku gas""  ((Negri Oh Ngeri)) https://t.co/bWzpJNAEaP""",3,8,36,174,in,"9,44213E+17","1,76686E+18",kopiairhujan08,https://twitter.com/kopiairhujan08/status/1766913603171709138,,,,
88,Sun Mar 10 14:12:00 +0000 2024,"1,76683E+18","@gen_gibran melalui implementasi program makan siang gratis, dedi mulyadi menunjukkan visinya untuk mewujudkan perubahan positif dalam perekonomian nasional",0,0,0,0,in,"1,70226E+18","1,76679E+18",dm_4bby,https://twitter.com/dm_4bby/status/1766829359678238944,,,,
89,Sun Mar 10 14:11:33 +0000 2024,"1,76683E+18","@gen_gibran dengan mendorong konsumsi lokal, program ini dapat memberikan dorongan signifikan bagi para produsen lokal",0,0,0,0,in,"1,70226E+18","1,76679E+18",dm_4bby,https://twitter.com/dm_4bby/status/1766829247568678963,,,,
90,Sun Mar 10 12:42:56 +0000 2024,"1,76681E+18",@revolutia Sudah tau beban negara kedepan itu banyak seperti halnya pembangunan ikn dan alutsista yang membutuhkan biaya besar. Kenapa malah membuat program yang nilai biaya nya itu hampir sama dengan pembangunan ikn?,0,0,0,0,in,"1,27195E+18","1,76646E+18",blueiscolor23,https://twitter.com/blueiscolor23/status/1766806947217707513,,,,
91,Sun Mar 10 10:29:34 +0000 2024,"1,76677E+18","Kalau negara memang punya duit buat program makan siang gratis, maka bangun IKN cukup setahun beres, gak perlu bangun cicil-cicil kayak sekarang...  https://t.co/HGQVP9W0so",0,1,12,45,in,14072986,"1,76646E+18",revolutia,https://twitter.com/revolutia/status/1766773384875212987,,,,
92,Sun Mar 10 10:04:47 +0000 2024,"1,76677E+18",Biaya bangun IKN hingga rampung itu 466 triliun.  Biaya program makan siang gratis selama setahun itu 450 triliun. Setahun lho ya. Kan jadi program rutin.  Jadi ya dibayangkan saja ya. https://t.co/0NEQNb4t5C,7,6,63,111,in,14072986,"1,76677E+18",revolutia,https://twitter.com/revolutia/status/1766767145323765947,,,,
93,Sun Mar 10 08:45:37 +0000 2024,"1,76675E+18","@mbahbinong @mapedos01 @AgusYudhoyono Gw kira komunitas lelaki tanpa KEMALUAN (ingkari kelamin/ banci) hanya ada di Thailand, ternyata komunitas ini jg bnyak ada, berkumpul di belakang program IKN.",0,0,0,2,in,"1,63242E+18","1,76663E+18",publikpisang,https://twitter.com/publikpisang/status/1766747225315799133,,,,
94,Sun Mar 10 07:48:19 +0000 2024,"1,76673E+18","@revolutia IKN bisa malakin oligarki, dan ini program berkelanjutan harusnya ada possnya tersendiri.  Alutsita juga harusnya tinggal refocusing ajja. Memilah yang prioritas.   Makan siang gratis dari naikin Pajak atau biaya lain. Diawali dengan ppn dari 11% naik ke 12%.",0,1,0,0,in,"1,40265E+18","1,76646E+18",RezaArinanda48,https://twitter.com/RezaArinanda48/status/1766732806242418982,,,,
95,Sun Mar 10 07:16:34 +0000 2024,"1,76672E+18",@RiezkyadiRidh Wkwkwk program IKN Soekarno ga gini konsep nya... Jadi udah bukan modelan sila ke 5 pak... malah lebih ke proyek nyari duit antar elit aja...,0,0,0,0,in,"1,11811E+18","1,76672E+18",trisanpratama,https://twitter.com/trisanpratama/status/1766724813761241123,,,,
96,Sun Mar 10 03:14:41 +0000 2024,"1,76666E+18","Program yg lain terlalu nekenin ke hilirisasi industri* dan IKN yg dampaknya belum inklusif ke masyarakat luas. Udh di sampein berkali2 tp anjir buzzer wowo banyak bener pake narasi yg sama.   Plus makan siang gratis, loolllll program ga guna itu",0,1,0,0,in,"1,07103E+18","1,76666E+18",luxurltm,https://twitter.com/luxurltm/status/1766663942993215625,,,,
97,Sun Mar 10 02:48:56 +0000 2024,"1,76666E+18",@msaid_didu Bandingkan dengan program 100 hari jika insya Allah pak Anies jadi RI yang pro rakyat: 1. Menurunkan harga kebutuhan pokok 2. Kebijakan pupuk yg murah dan pasokan tersedia 3. Mengembalikan marwah KPK  4. Kajian atas IKN &amp  Food estate,0,9,3,29,in,"1,73636E+18","1,76665E+18",Rahadi240987455,https://twitter.com/Rahadi240987455/status/1766657461090713724,,,,
98,Sat Mar 09 22:29:07 +0000 2024,"1,76659E+18",@rfqsyw @morningmorality gue kira ini tahun percobaan. Tahun2 sebelumnya semua capres kasih program yang masih bisa ditimbang bagusnya. Tahun ini  - program megaproyek mercusuar IKN - tax ratio di atas rata-rata - blackhole anggaran makan siang gratis dan tetep menang!,0,0,0,0,in,121041284,"1,76638E+18",prodygeer,https://twitter.com/prodygeer/status/1766592077096210650,,,,
99,Sat Mar 09 17:32:44 +0000 2024,"1,76652E+18",@tempodotco ikn yang harusnya gaboleh ganggu warga lokal! ni program dibangun buat siapa si,0,0,0,0,in,"1,562E+18","1,76641E+18",eveukyy,https://twitter.com/eveukyy/status/1766517491440963913,,,,
100,Sat Mar 09 16:09:51 +0000 2024,"1,7665E+18","baru baca-baca tentang pemilu di quora ternyata banyak Jokowi garis keras🙃 pantes aja 01 digoreng disitu, gw nemu orang yg milih genap karena food estate, like ????? terus juga karena dia pro IKN, soalnya rumahnya lagi dibangun disana😐 bawa-bawa desak anies yg mana itu program",0,1,0,1,in,"1,38277E+18","1,7665E+18",teoeely,https://twitter.com/teoeely/status/1766496633272049742,,,,
101,Sat Mar 09 12:55:21 +0000 2024,"1,76645E+18",@tempodotco Bandingkan dengan program 100 hari jika insya Allah pak Anies menjadi RI1: 1. Menurunkan harga kebutuhan pokok 2. Kebijakan pupuk yg murah dan pasokan tersedia 3. Mengembalikan marwah KPK  4. Kajian atas IKN &amp  Food estate  https://t.co/kuzfDJvcZz,0,0,1,12,in,"1,73636E+18","1,76632E+18",Rahadi240987455,https://twitter.com/Rahadi240987455/status/1766447683336810749,,,,
102,Sat Mar 09 12:53:29 +0000 2024,"1,76645E+18","@DokterTifa Bandingkan dengan ini, otak yg tidak stunting paham.  Program 100 hari jika insya Allah Anies menjadi RI1: 1. Menurunkan harga kebutuhan pokok 2. Kebijakan pupuk yg murah dan pasokan tersedia 3. Mengembalikan marwah KPK  4. Kajian atas IKN &amp  Food estate  https://t.co/kuzfDJvcZz",0,2,3,28,in,"1,73636E+18","1,76631E+18",Rahadi240987455,https://twitter.com/Rahadi240987455/status/1766447216108187786,,,,
103,Sat Mar 09 11:55:14 +0000 2024,"1,76643E+18","@gm_gm Hanya karena tidak suka sma jokowi, program nyata IKN untuk pemerataan pembangunan saja dianggap Salah",0,0,0,2,in,406082876,"1,76641E+18",geol_anda02,https://twitter.com/geol_anda02/status/1766432553828007965,,,,
104,Sat Mar 09 06:20:20 +0000 2024,"1,76635E+18",Program 100 hari jika insya Allah Anies menjadi RI1: 1. Menurunkan harga kebutuhan pokok 2. Kebijakan pupuk yg murah dan pasokan tersedia 3. Mengembalikan marwah KPK  4. Kajian atas IKN &amp  FE MANTAB kan?  Tapi kok malah ada yg seneng MAKAN GRATIS  Atau ada yg gerah dg no 3 &amp  4 ?? https://t.co/gNZvqKCtb2,10,39,488,1276,in,"1,38375E+18","1,76635E+18",Boediantar4,https://twitter.com/Boediantar4/status/1766348274594873635,,,,
105,Sat Mar 09 06:15:40 +0000 2024,"1,76635E+18",@ZZizi69831 @janggelanungu IKN sama kereta cepat kan sama2 program yg penyembahnya Anies anti banget 🤣🤪,0,2,0,0,in,"1,32868E+18","1,76595E+18",SingtoPonytail,https://twitter.com/SingtoPonytail/status/1766347102312112573,,,,
106,Sat Mar 09 04:57:53 +0000 2024,"1,76633E+18","Maka dari itulah program wamil sangat cocok untuk generasi muda gabut no life..drpd tawuran dan nongkrong gak jelas buang2 waktu, lebih baik diangkut semua bawa ke ikn buat wamil 😹",0,1,1,2,in,"1,58335E+18","1,76633E+18",glock20xx,https://twitter.com/glock20xx/status/1766327523548491793,,,,
107,Sat Mar 09 04:11:21 +0000 2024,"1,76632E+18",@proclaro_lover Sekalian bilang sama @jokowi bahwa dia hanya melanjutkan program SBY...kecuali NGUTANG DAN IKN...!!! JELAS YA MANUSIA TOLOL  IQ 78..!!!,0,1,2,47,in,"1,6044E+18","1,76609E+18",OligarkiBangs4t,https://twitter.com/OligarkiBangs4t/status/1766315813194408278,,,,
108,Sat Mar 09 00:32:07 +0000 2024,"1,76626E+18",Demi program makan siang gratis dan ikn,0,0,0,0,in,15915874,"1,76626E+18",gombang,https://twitter.com/gombang/status/1766260642837860667,,,,
109,Sat Mar 09 00:31:47 +0000 2024,"1,76626E+18",@DonKintil @neohistoria_id Toh juga Ganjar-Mahfud sebenarnya masih mau lanjutin program Jokowi termasuk IKN. Cuma kena framing  pendukung Prabowo-Gibran krn mengkritik manuver Jokowi yang 'melenceng' dr partainya.,0,0,0,2,in,3390509294,"1,76593E+18",ariq_muafan,https://twitter.com/ariq_muafan/status/1766260560050655696,,,,
110,Sat Mar 09 00:02:51 +0000 2024,"1,76625E+18","64 Universitas, 98 Program Studi Dalam Asosiasi Sekolah Perencanaan Indonesia, Turut Kawal Konsep Pembangunan Ibu Kota Nusantara  Fondasi perencanaan pembangunan di Nusantara dikukuhkan dengan penandatanganan nota kesepahaman antara Otorita Ibu Kota Nusantara (IKN) dan Asosiasi… https://t.co/a93rW5fjm9",1,2,1,4,in,121640063,"1,76625E+18",RadioElshinta,https://twitter.com/RadioElshinta/status/1766253275916238968,,,,
111,Fri Mar 08 23:54:56 +0000 2024,"1,76625E+18",@meowlucuw @NOTASLIMBOY Kalo IKN batal atau program makan siang tidak ada ya kenaikan pajak bisa dihentikan,0,0,0,7,in,"1,74815E+18","1,76616E+18",GantianY,https://twitter.com/GantianY/status/1766251284011926004,,,,
112,Fri Mar 08 15:57:48 +0000 2024,"1,76613E+18",@AntiCBongKDrun_ @janggelanungu @jpclotaine Malah program ini dan makan gratis yg disenangi pendukungnya kak.. katanya pengen negara maju makanya perlu ada hilirisasi.. katanya jg harus ada pemerataan makanya bangun IKN hahaha sering bgt jujur nemu komen begini di IG,0,2,0,0,in,"1,70787E+18","1,76595E+18",julyap1995,https://twitter.com/julyap1995/status/1766131211293110686,,,,
113,Fri Mar 08 14:49:13 +0000 2024,"1,76611E+18","@GibennaGridwir @intansboy @tqete @its_rarayaaw @cincau25 @707Anzyllo @tanyakanrl Buat apa lu begituu? Gue cuma suka program nya pak Jokowi tentang ikn aja, mau Prabowo atau Anis bahkan Ganjar yg menang, yg penting ikn tetep lanjut ajaa, itu mah salahh org yg bolehin Gibran naik jadi cawapres, siapa? Ketua pdi kan?",0,2,0,0,in,"1,57799E+18","1,76531E+18",Minnnjaeeeminnn,https://twitter.com/Minnnjaeeeminnn/status/1766113951442706446,,,,
114,Fri Mar 08 14:33:53 +0000 2024,"1,76611E+18","@tempodotco Bangun IKN, program maksi+susu gratis udah dibahas..mending duitnya buat beasiswa, subsidi pupuk dll yg lebih berguna",0,0,0,2,in,599688462,"1,76609E+18",VIDIGARIBALDI1,https://twitter.com/VIDIGARIBALDI1/status/1766110093396041849,,,,
115,Fri Mar 08 13:34:36 +0000 2024,"1,7661E+18","@Inyasenyap @cliffthamess @TirtoID Program unggulannya bangun IKN baru, program makan siang gratis dan menaikkan gaji pejabat. Prediksi anggaran makan siang gratis saja 400 triliun per tahun. Rumah dinas pejabat di IKN juga mewah. Sekalipun pendapatan negara naik, nggak cukup u/ membiayai program2 itu.",0,1,0,4,in,2446115528,"1,76603E+18",AndhanaTriani,https://twitter.com/AndhanaTriani/status/1766095173594103989,,,,
116,Fri Mar 08 13:26:21 +0000 2024,"1,76609E+18",@TirtoID Demi proyek Infrastruktur terutama IKN ditambah dgn program makan gratisnya prabowo,0,0,0,0,in,778692608,"1,76603E+18",akubukanako,https://twitter.com/akubukanako/status/1766093099477180562,,,,
117,Fri Mar 08 11:57:31 +0000 2024,"1,76607E+18","@TirtoID Sudah dimulai. Yang masih bertanya2 kenapa dinaikkan karena negara butuh dana buat bangun IKN baru, menjalankan program makan siang gratis, menaikkan gaji pejabat &amp  membayar bunga hutang. Siap2 saja, ini baru permulaan 😔",0,0,0,3,in,2446115528,"1,76603E+18",AndhanaTriani,https://twitter.com/AndhanaTriani/status/1766070740120662249,,,,
118,Fri Mar 08 10:41:58 +0000 2024,"1,76605E+18","@Ipaahu Uji cobanya bagus,  Yg terpenting pemerataan program makan siang gratis se Indonesia dan harus tepat sasaran,  Ingat ikn juga butuh biaya banyak ,",0,1,0,1,in,"1,70547E+18","1,76603E+18",kalkunjava,https://twitter.com/kalkunjava/status/1766051728703558078,,,,
119,Fri Mar 08 10:22:34 +0000 2024,"1,76605E+18",64 Universitas dan 98 Program Studi di ASPI Ikut Kawal Pembangunan IKN https://t.co/HJKMm1TKec,0,0,1,0,in,"1,31886E+18","1,76605E+18",IDNTimesJateng,https://twitter.com/IDNTimesJateng/status/1766046847569940569,,,,
120,Fri Mar 08 08:08:44 +0000 2024,"1,76601E+18","@HusinBaila70476 @Miduk17 Ya, program Ahok yg tinggal program, ga pernah dijalankan, sbgmn style Jokowi Ahok saat itu..  IKN juga programnya Belanda, dari Utara ke pusat. Soekarna juga bikin program pindah ke Kalimantan tanpa membagi bagi tanah negara dan rakyat pada segelintir oligarki penyandang dana",0,2,0,1,in,"1,47116E+18","1,76542E+18",bakbukman,https://twitter.com/bakbukman/status/1766013166474100936,,,,
121,Fri Mar 08 07:08:53 +0000 2024,"1,766E+18","@ajengcute16__ Hhhhhhhhhhh 9thn koar tentang program jokwe termasuk IKN tiba"" melemlempem setelah dapat jabatan ternyata pamgakat uang dan jabatan emang segala"" nya bagi yg membutuhkan 😂 😁 😀 😂""",0,0,0,0,in,"1,53778E+18","1,76562E+18",Ikhwan45134577,https://twitter.com/Ikhwan45134577/status/1765998104502005876,,,,
122,Fri Mar 08 05:06:14 +0000 2024,"1,76597E+18",*IKN ADALAH PROGRAM PKI SEJAK TH 1955* https://t.co/WcXh5Db0JW,0,0,0,0,in,"1,64543E+18","1,76597E+18",RompalMat50697,https://twitter.com/RompalMat50697/status/1765967238505566587,,,,
